ELEVATION,INFLOW,OUTFLOW,year,month,d
1090.89,17258.0,9338,2011,1,26
1091.08,17234.0,9922,2011,1,27
1091.24,17296.0,9840,2011,1,28
1091.51,16376.0,6451,2011,1,29
1091.66,16528.0,10790,2011,1,30
1091.73,17186.0,13033,2011,1,31
1091.83,17505.0,12917,2011,2,1
1091.9,17542.0,13342,2011,2,2
1091.98,17472.0,11434,2011,2,3
1092.18,17920.0,8795,2011,2,4
1092.44,17018.0,8786,2011,2,5
1092.7,16387.0,6350,2011,2,6
1092.89,18405.0,7765,2011,2,7
1093.08,18353.0,9592,2011,2,8
1093.24,18410.0,9792,2011,2,9
1093.39,18221.0,12839,2011,2,10
1093.5,18315.0,13576,2011,2,11
1093.67,18072.0,11102,2011,2,12
1093.88,17944.0,9240,2011,2,13
1094.02,18191.0,12286,2011,2,14
1094.18,18117.0,10767,2011,2,15
1094.25,18258.0,13167,2011,2,16
1094.35,18196.0,14445,2011,2,17
1094.48,17990.0,12881,2011,2,18
1094.72,17933.0,10691,2011,2,19
1094.97,17951.0,9440,2011,2,20
1095.07,18125.0,13860,2011,2,21
1095.24,15860.0,11676,2011,2,22
1095.34,15647.0,12947,2011,2,23
1095.42,15647.0,14900,2011,2,24
1095.36,15644.0,16616,2011,2,25
1095.5,15654.0,12181,2011,2,26
1095.64,15630.0,8751,2011,2,27
1095.78,15651.0,10901,2011,2,28
1095.83,15834.0,14247,2011,3,1
1095.88,15669.0,11700,2011,3,2
1095.96,15686.0,14512,2011,3,3
1095.92,15675.0,17694,2011,3,4
1095.96,15669.0,14166,2011,3,5
1096.04,15623.0,13972,2011,3,6
1096.0,15686.0,17434,2011,3,7
1096.02,15693.0,13779,2011,3,8
1096.05,15739.0,15804,2011,3,9
1096.06,15726.0,16100,2011,3,10
1096.06,15585.0,15258,2011,3,11
1096.1,15760.0,15579,2011,3,12
1096.05,15767.0,17938,2011,3,13
1096.07,15675.0,17793,2011,3,14
1095.91,15710.0,20076,2011,3,15
1095.88,15665.0,16644,2011,3,16
1095.8,15739.0,20451,2011,3,17
1095.78,15718.0,17157,2011,3,18
1095.79,17441.0,16177,2011,3,19
1095.77,18022.0,17395,2011,3,20
1095.84,21173.0,15593,2011,3,21
1095.97,20963.0,15197,2011,3,22
1095.94,21052.0,15377,2011,3,23
1096.04,21239.0,17902,2011,3,24
1096.13,21001.0,16032,2011,3,25
1096.2,20892.0,14616,2011,3,26
1096.37,20910.0,12912,2011,3,27
1096.43,20952.0,16961,2011,3,28
1096.37,20942.0,20393,2011,3,29
1096.42,21058.0,18931,2011,3,30
1096.39,20982.0,19531,2011,3,31
1096.38,20968.0,19850,2011,4,1
1096.48,21212.0,13008,2011,4,2
1096.65,21315.0,13462,2011,4,3
1096.67,21374.0,16968,2011,4,4
1096.74,21635.0,15626,2011,4,5
1096.79,18204.0,16190,2011,4,6
1096.62,18070.0,22896,2011,4,7
1096.56,18164.0,23330,2011,4,8
1096.57,18366.0,15062,2011,4,9
1096.61,18343.0,16576,2011,4,10
1096.54,18088.0,19698,2011,4,11
1096.47,17918.0,20217,2011,4,12
1096.38,17712.0,22745,2011,4,13
1096.26,17420.0,19505,2011,4,14
1096.08,17364.0,23135,2011,4,15
1096.08,17410.0,16726,2011,4,16
1096.16,17520.0,13578,2011,4,17
1096.03,17946.0,20590,2011,4,18
1096.02,18340.0,17751,2011,4,19
1095.99,14747.0,18901,2011,4,20
1095.91,15473.0,19267,2011,4,21
1095.89,15432.0,17941,2011,4,22
1095.86,15444.0,18029,2011,4,23
1096.01,18924.0,12102,2011,4,24
1095.92,18989.0,19416,2011,4,25
1095.96,19102.0,16705,2011,4,26
1095.91,19050.0,18727,2011,4,27
1095.85,19096.0,17945,2011,4,28
1095.84,18993.0,19316,2011,4,29
1095.76,18778.0,18438,2011,4,30
1095.83,18766.0,14239,2011,5,1
1095.71,18610.0,21611,2011,5,2
1095.61,17534.0,20343,2011,5,3
1095.6,17466.0,16407,2011,5,4
1095.57,15842.0,16686,2011,5,5
1095.52,15809.0,17651,2011,5,6
1095.58,16475.0,14266,2011,5,7
1095.63,16442.0,11658,2011,5,8
1095.65,16509.0,17016,2011,5,9
1095.59,16508.0,18652,2011,5,10
1095.52,17625.0,19160,2011,5,11
1095.46,17457.0,20082,2011,5,12
1095.4,17583.0,18225,2011,5,13
1095.37,16957.0,15485,2011,5,14
1095.45,17101.0,12482,2011,5,15
1095.57,24602.0,15375,2011,5,16
1095.63,24539.0,17463,2011,5,17
1095.75,24576.0,19846,2011,5,18
1095.86,24764.0,18265,2011,5,19
1095.92,25280.0,19465,2011,5,20
1096.07,25198.0,16058,2011,5,21
1096.31,25320.0,12061,2011,5,22
1096.47,25098.0,16099,2011,5,23
1096.61,25411.0,15952,2011,5,24
1096.74,25238.0,17358,2011,5,25
1096.87,25125.0,15757,2011,5,26
1097.02,25210.0,16589,2011,5,27
1097.14,25103.0,15838,2011,5,28
1097.44,25161.0,9636,2011,5,29
1097.73,24636.0,10182,2011,5,30
1097.9,25150.0,15345,2011,5,31
1098.04,25092.0,14375,2011,6,1
1098.21,24931.0,15869,2011,6,2
1098.33,25349.0,17807,2011,6,3
1098.58,25348.0,12021,2011,6,4
1098.78,24765.0,12965,2011,6,5
1098.87,25242.0,17256,2011,6,6
1099.02,24404.0,16858,2011,6,7
1099.18,23982.0,15068,2011,6,8
1099.27,23918.0,16981,2011,6,9
1099.37,24255.0,17880,2011,6,10
1099.58,23911.0,11088,2011,6,11
1099.82,23977.0,10637,2011,6,12
1099.84,24040.0,20434,2011,6,13
1100.0,25104.0,16630,2011,6,14
1100.11,25031.0,16948,2011,6,15
1100.2,24806.0,18683,2011,6,16
1100.28,24957.0,17396,2011,6,17
1100.46,25137.0,14150,2011,6,18
1100.71,25327.0,10654,2011,6,19
1100.83,25584.0,18685,2011,6,20
1100.96,25577.0,16593,2011,6,21
1101.14,25541.0,16146,2011,6,22
1101.32,25474.0,14195,2011,6,23
1101.47,25826.0,16197,2011,6,24
1101.63,26122.0,15442,2011,6,25
1101.83,26167.0,14734,2011,6,26
1101.91,26018.0,19611,2011,6,27
1101.96,25864.0,19620,2011,6,28
1102.09,26476.0,14796,2011,6,29
1102.38,26588.0,13851,2011,6,30
1102.53,26628.0,16695,2011,7,1
1102.76,26529.0,14051,2011,7,2
1102.91,26433.0,13803,2011,7,3
1103.22,26227.0,12091,2011,7,4
1103.39,21787.0,14443,2011,7,5
1103.4,22582.0,17752,2011,7,6
1103.46,26320.0,21419,2011,7,7
1103.57,27343.0,20930,2011,7,8
1103.75,28152.0,17976,2011,7,9
1103.98,27853.0,14412,2011,7,10
1104.07,27518.0,19704,2011,7,11
1104.23,27418.0,17968,2011,7,12
1104.33,26608.0,18536,2011,7,13
1104.47,25981.0,15967,2011,7,14
1104.58,25941.0,17756,2011,7,15
1104.8,25822.0,12052,2011,7,16
1105.02,25756.0,13473,2011,7,17
1105.11,25783.0,19397,2011,7,18
1105.17,25778.0,19218,2011,7,19
1105.2,25294.0,18700,2011,7,20
1105.38,25817.0,14955,2011,7,21
1105.53,25980.0,15322,2011,7,22
1105.74,25912.0,13143,2011,7,23
1106.01,25914.0,11483,2011,7,24
1106.13,25971.0,16607,2011,7,25
1106.28,25920.0,17627,2011,7,26
1106.37,26043.0,16600,2011,7,27
1106.53,26036.0,18650,2011,7,28
1106.65,25921.0,16822,2011,7,29
1106.84,26533.0,14795,2011,7,30
1107.07,26314.0,12566,2011,7,31
1107.28,26445.0,15101,2011,8,1
1107.42,26258.0,17000,2011,8,2
1107.64,26048.0,13094,2011,8,3
1107.84,26239.0,13695,2011,8,4
1108.02,25015.0,13812,2011,8,5
1108.3,26206.0,9876,2011,8,6
1108.53,25972.0,11067,2011,8,7
1108.67,26011.0,16074,2011,8,8
1108.89,26055.0,13157,2011,8,9
1109.09,26137.0,12437,2011,8,10
1109.29,26476.0,12455,2011,8,11
1109.54,26607.0,12311,2011,8,12
1109.81,26578.0,11884,2011,8,13
1110.04,26579.0,12013,2011,8,14
1110.27,26576.0,12906,2011,8,15
1110.45,26587.0,14365,2011,8,16
1110.61,26573.0,17027,2011,8,17
1110.84,26597.0,12425,2011,8,18
1111.07,26598.0,12378,2011,8,19
1111.31,26575.0,12251,2011,8,20
1111.54,26576.0,11955,2011,8,21
1111.68,26612.0,15982,2011,8,22
1111.88,26572.0,15458,2011,8,23
1112.09,26555.0,14042,2011,8,24
1112.25,26590.0,15720,2011,8,25
1112.43,26569.0,16602,2011,8,26
1112.59,26463.0,15291,2011,8,27
1112.77,26503.0,14843,2011,8,28
1113.0,26735.0,11766,2011,8,29
1113.29,25770.0,9251,2011,8,30
1113.45,23378.0,12780,2011,8,31
1113.56,21639.0,13502,2011,9,1
1113.68,19261.0,11705,2011,9,2
1113.75,16786.0,12480,2011,9,3
1113.85,16729.0,9531,2011,9,4
1113.97,16740.0,9160,2011,9,5
1113.96,16839.0,16143,2011,9,6
1113.94,16862.0,15123,2011,9,7
1113.98,16709.0,14118,2011,9,8
1114.03,16721.0,12710,2011,9,9
1114.09,16790.0,9683,2011,9,10
1114.2,17041.0,10412,2011,9,11
1114.21,17279.0,13373,2011,9,12
1114.34,17226.0,10973,2011,9,13
1114.45,18026.0,11363,2011,9,14
1114.46,17654.0,13161,2011,9,15
1114.56,18468.0,10089,2011,9,16
1114.72,17568.0,9446,2011,9,17
1114.87,18045.0,8506,2011,9,18
1114.97,18254.0,12014,2011,9,19
1115.1,18177.0,10824,2011,9,20
1115.17,17505.0,12342,2011,9,21
1115.24,16970.0,12118,2011,9,22
1115.35,17024.0,10283,2011,9,23
1115.48,17009.0,7235,2011,9,24
1115.62,16940.0,8516,2011,9,25
1115.69,16876.0,11488,2011,9,26
1115.72,16837.0,13261,2011,9,27
1115.79,16835.0,11623,2011,9,28
1115.92,16754.0,8823,2011,9,29
1116.04,16759.0,7689,2011,9,30
1116.25,16673.0,6330,2011,10,1
1116.39,16813.0,6850,2011,10,2
1116.52,16785.0,6373,2011,10,3
1116.86,16936.0,6163,2011,10,4
1117.01,16995.0,5611,2011,10,5
1117.26,17727.0,4601,2011,10,6
1117.42,17258.0,7664,2011,10,7
1117.61,17469.0,4536,2011,10,8
1117.87,17412.0,3845,2011,10,9
1118.09,17300.0,4980,2011,10,10
1118.29,17000.0,5982,2011,10,11
1118.44,17085.0,7480,2011,10,12
1118.57,16843.0,8345,2011,10,13
1118.67,16961.0,9072,2011,10,14
1118.85,16866.0,6454,2011,10,15
1118.99,16894.0,7942,2011,10,16
1119.14,16856.0,7709,2011,10,17
1119.28,16887.0,7904,2011,10,18
1119.44,16808.0,6965,2011,10,19
1119.57,16651.0,9095,2011,10,20
1119.7,16598.0,9000,2011,10,21
1119.88,16611.0,5977,2011,10,22
1120.09,16639.0,5628,2011,10,23
1120.21,16628.0,7459,2011,10,24
1120.33,16592.0,9434,2011,10,25
1120.38,16563.0,9541,2011,10,26
1120.46,16667.0,10350,2011,10,27
1120.56,16548.0,9206,2011,10,28
1120.73,16513.0,6786,2011,10,29
1120.89,16536.0,6922,2011,10,30
1121.0,16582.0,9385,2011,10,31
1121.11,16493.0,8866,2011,11,1
1121.19,16518.0,9349,2011,11,2
1121.3,15944.0,9659,2011,11,3
1121.35,16684.0,11464,2011,11,4
1121.48,16741.0,7626,2011,11,5
1121.54,16856.0,10823,2011,11,6
1121.64,16953.0,10072,2011,11,7
1121.71,16775.0,11099,2011,11,8
1121.8,16765.0,10247,2011,11,9
1121.87,16922.0,10046,2011,11,10
1121.97,16653.0,9600,2011,11,11
1122.14,16742.0,6127,2011,11,12
1122.34,20906.0,8746,2011,11,13
1122.51,20977.0,9954,2011,11,14
1122.68,21099.0,10912,2011,11,15
1122.85,21162.0,9771,2011,11,16
1123.08,21326.0,8159,2011,11,17
1123.26,21140.0,9049,2011,11,18
1123.51,21251.0,7001,2011,11,19
1123.72,22283.0,8550,2011,11,20
1123.91,22796.0,11230,2011,11,21
1124.13,22863.0,10189,2011,11,22
1124.37,22497.0,9211,2011,11,23
1124.59,22315.0,8124,2011,11,24
1124.8,22337.0,9309,2011,11,25
1125.03,22413.0,9020,2011,11,26
1125.27,22441.0,8302,2011,11,27
1125.47,22411.0,10550,2011,11,28
1125.69,22434.0,10316,2011,11,29
1125.82,22418.0,11088,2011,11,30
1126.06,22356.0,6201,2011,12,1
1126.31,21778.0,7725,2011,12,2
1126.57,22019.0,6547,2011,12,3
1126.82,22038.0,7827,2011,12,4
1127.01,22027.0,8935,2011,12,5
1127.25,22074.0,7671,2011,12,6
1127.44,21976.0,7357,2011,12,7
1127.67,22929.0,8152,2011,12,8
1127.88,22003.0,8819,2011,12,9
1128.14,22039.0,6893,2011,12,10
1128.41,22138.0,7140,2011,12,11
1128.62,22114.0,8429,2011,12,12
1128.85,22228.0,7966,2011,12,13
1129.13,22148.0,7533,2011,12,14
1129.35,22074.0,9521,2011,12,15
1129.57,22041.0,8846,2011,12,16
1129.78,22054.0,4953,2011,12,17
1130.11,21999.0,6903,2011,12,18
1130.33,22205.0,8222,2011,12,19
1130.55,22233.0,8368,2011,12,20
1130.74,22193.0,9946,2011,12,21
1130.96,22275.0,9083,2011,12,22
1131.11,22578.0,9668,2011,12,23
1131.36,22315.0,8699,2011,12,24
1131.58,22222.0,8607,2011,12,25
1131.77,22147.0,10202,2011,12,26
1131.99,22100.0,9194,2011,12,27
1132.21,22105.0,8002,2011,12,28
1132.48,21738.0,6223,2011,12,29
1132.67,19534.0,7970,2011,12,30
1132.83,19214.0,8812,2011,12,31
1132.96,19329.0,10903,2012,1,1
1133.05,18793.0,11110,2012,1,2
1133.1,16904.0,12670,2012,1,3
1133.13,16898.0,11987,2012,1,4
1133.26,18863.0,9861,2012,1,5
1133.31,18854.0,13113,2012,1,6
1133.46,19051.0,8280,2012,1,7
1133.62,18974.0,8137,2012,1,8
1133.69,18248.0,11443,2012,1,9
1133.78,16824.0,9019,2012,1,10
1133.87,18938.0,11374,2012,1,11
1133.94,15409.0,11725,2012,1,12
1133.98,15079.0,10661,2012,1,13
1134.1,14844.0,7090,2012,1,14
1134.21,14711.0,6756,2012,1,15
1134.26,14168.0,9223,2012,1,16
1134.34,13498.0,8355,2012,1,17
1134.39,14743.0,9924,2012,1,18
1134.4,14674.0,12364,2012,1,19
1134.41,15771.0,12539,2012,1,20
1134.47,15080.0,8981,2012,1,21
1134.52,14978.0,11196,2012,1,22
1134.48,14282.0,15238,2012,1,23
1134.41,13383.0,15078,2012,1,24
1134.38,14858.0,14864,2012,1,25
1134.36,14742.0,14000,2012,1,26
1134.34,14736.0,13143,2012,1,27
1134.31,14930.0,14158,2012,1,28
1134.31,15041.0,13862,2012,1,29
1134.23,14301.0,17874,2012,1,30
1134.18,13252.0,14457,2012,1,31
1134.22,14698.0,10753,2012,2,1
1134.24,14826.0,11011,2012,2,2
1134.25,13240.0,13214,2012,2,3
1134.25,12879.0,10685,2012,2,4
1134.24,13089.0,11734,2012,2,5
1134.19,12841.0,14423,2012,2,6
1134.14,12188.0,14456,2012,2,7
1134.05,12745.0,14115,2012,2,8
1133.97,13029.0,16651,2012,2,9
1133.87,12919.0,16963,2012,2,10
1133.86,13141.0,9664,2012,2,11
1133.91,13104.0,10361,2012,2,12
1133.85,12847.0,15703,2012,2,13
1133.78,11714.0,15853,2012,2,14
1133.71,12857.0,14327,2012,2,15
1133.65,13101.0,15298,2012,2,16
1133.59,13151.0,13992,2012,2,17
1133.61,13021.0,10662,2012,2,18
1133.63,13125.0,11249,2012,2,19
1133.6,12751.0,12420,2012,2,20
1133.54,12741.0,14150,2012,2,21
1133.52,12795.0,12928,2012,2,22
1133.51,13218.0,13349,2012,2,23
1133.41,13060.0,14415,2012,2,24
1133.43,12747.0,10787,2012,2,25
1133.37,12420.0,14679,2012,2,26
1133.24,12212.0,17265,2012,2,27
1133.16,11917.0,14927,2012,2,28
1133.04,12752.0,14835,2012,3,1
1132.93,12373.0,14656,2012,3,2
1132.93,11428.0,11146,2012,3,3
1132.9,11539.0,11488,2012,3,4
1132.77,10670.0,15509,2012,3,5
1132.75,10800.0,13630,2012,3,6
1132.51,12041.0,18164,2012,3,7
1132.34,11270.0,19479,2012,3,8
1132.21,11205.0,15848,2012,3,9
1132.18,12064.0,11827,2012,3,10
1132.1,11396.0,13187,2012,3,11
1131.97,10193.0,17446,2012,3,12
1131.85,9318.0,16003,2012,3,13
1131.66,10704.0,19127,2012,3,14
1131.57,,14187,2012,3,15
1131.44,,16966,2012,3,16
1131.42,,14676,2012,3,17
1131.33,,12497,2012,3,18
1131.17,,18576,2012,3,19
1131.05,,15039,2012,3,20
1130.91,,15576,2012,3,21
1130.79,,17023,2012,3,22
1130.65,,17095,2012,3,23
1130.54,,16612,2012,3,24
1130.37,,13323,2012,3,25
1130.34,11294.0,16775,2012,3,26
1130.18,9051.0,17851,2012,3,27
1129.96,9682.0,21515,2012,3,28
1129.75,10764.0,21792,2012,3,29
1129.55,10334.0,20386,2012,3,30
1129.41,11736.0,14913,2012,3,31
1129.45,11546.0,10690,2012,4,1
1129.29,10317.0,16920,2012,4,2
1129.13,9696.0,19651,2012,4,3
1128.85,11254.0,20468,2012,4,4
1128.61,11604.0,21828,2012,4,5
1128.43,11522.0,21314,2012,4,6
1128.31,11819.0,15829,2012,4,7
1128.24,11530.0,14997,2012,4,8
1128.08,10264.0,18733,2012,4,9
1127.83,9570.0,23135,2012,4,10
1127.57,11066.0,18744,2012,4,11
1127.31,11278.0,25362,2012,4,12
1127.05,11589.0,26237,2012,4,13
1126.89,11554.0,17374,2012,4,14
1126.83,11634.0,13813,2012,4,15
1126.66,10551.0,20918,2012,4,16
1126.44,9562.0,21460,2012,4,17
1126.22,11070.0,18880,2012,4,18
1125.99,11413.0,23305,2012,4,19
1125.72,11282.0,24273,2012,4,20
1125.52,11521.0,21203,2012,4,21
1125.38,11378.0,18162,2012,4,22
1125.05,10093.0,26064,2012,4,23
1124.81,9563.0,21815,2012,4,24
1124.62,11413.0,23028,2012,4,25
1124.39,11177.0,21203,2012,4,26
1124.22,11151.0,18540,2012,4,27
1124.14,11182.0,15405,2012,4,28
1124.11,10986.0,12327,2012,4,29
1123.93,9766.0,18051,2012,4,30
1123.9,9787.0,11714,2012,5,1
1123.73,11137.0,16855,2012,5,2
1123.61,10877.0,15980,2012,5,3
1123.48,11629.0,14677,2012,5,4
1123.39,10704.0,14847,2012,5,5
1123.32,10811.0,12447,2012,5,6
1123.17,9536.0,16035,2012,5,7
1123.04,9388.0,15699,2012,5,8
1122.84,12228.0,18419,2012,5,9
1122.7,10908.0,16254,2012,5,10
1122.54,12187.0,18935,2012,5,11
1122.48,12291.0,12505,2012,5,12
1122.51,10843.0,8923,2012,5,13
1122.36,87.0,17664,2012,5,14
1122.25,8896.0,13074,2012,5,15
1122.08,11978.0,17501,2012,5,16
1121.78,12182.0,20778,2012,5,17
1121.58,11876.0,20548,2012,5,18
1121.46,10772.0,16644,2012,5,19
1121.29,10955.0,18210,2012,5,20
1121.06,9630.0,19860,2012,5,21
1120.85,8900.0,19313,2012,5,22
1120.66,10356.0,18598,2012,5,23
1120.42,10891.0,18349,2012,5,24
1120.25,11780.0,15387,2012,5,25
1120.17,10665.0,14147,2012,5,26
1120.1,10138.0,13534,2012,5,27
1119.97,9415.0,15843,2012,5,28
1119.78,8435.0,18227,2012,5,29
1119.61,9340.0,15980,2012,5,30
1119.38,10690.0,20504,2012,5,31
1119.17,10260.0,19196,2012,6,1
1119.14,10468.0,11633,2012,6,2
1119.14,13321.0,8552,2012,6,3
1119.04,11024.0,15008,2012,6,4
1118.93,10225.0,15217,2012,6,5
1118.84,13215.0,14452,2012,6,6
1118.65,13526.0,19994,2012,6,7
1118.46,13620.0,20686,2012,6,8
1118.49,13619.0,12855,2012,6,9
1118.47,13612.0,10686,2012,6,10
1118.33,11067.0,19376,2012,6,11
1118.15,10362.0,18061,2012,6,12
1118.0,13460.0,16749,2012,6,13
1117.87,13661.0,19170,2012,6,14
1117.75,13218.0,18358,2012,6,15
1117.66,13122.0,15743,2012,6,16
1117.65,13322.0,12501,2012,6,17
1117.6,10822.0,14161,2012,6,18
1117.42,10220.0,16669,2012,6,19
1117.24,13167.0,20750,2012,6,20
1117.09,13874.0,19337,2012,6,21
1116.9,13424.0,20264,2012,6,22
1116.84,13026.0,15476,2012,6,23
1116.77,13525.0,13576,2012,6,24
1116.59,10881.0,17932,2012,6,25
1116.44,10347.0,18172,2012,6,26
1116.23,13422.0,19754,2012,6,27
1115.97,13673.0,22849,2012,6,28
1115.86,13768.0,18387,2012,6,29
1115.84,13874.0,13123,2012,6,30
1115.87,13172.0,11321,2012,7,1
1115.73,10573.0,17045,2012,7,2
1115.65,15172.0,14129,2012,7,3
1115.76,17319.0,8146,2012,7,4
1115.71,16277.0,17120,2012,7,5
1115.58,14169.0,19187,2012,7,6
1115.55,15664.0,15219,2012,7,7
1115.52,16061.0,14721,2012,7,8
1115.44,15064.0,18145,2012,7,9
1115.4,14566.0,15873,2012,7,10
1115.3,16375.0,13890,2012,7,11
1115.32,16918.0,14700,2012,7,12
1115.32,16227.0,16661,2012,7,13
1115.33,16906.0,14381,2012,7,14
1115.4,18270.0,12128,2012,7,15
1115.36,16808.0,16622,2012,7,16
1115.27,16846.0,16254,2012,7,17
1115.26,18112.0,17221,2012,7,18
1115.27,18260.0,16477,2012,7,19
1115.24,17669.0,16275,2012,7,20
1115.26,17211.0,12989,2012,7,21
1115.33,17553.0,11442,2012,7,22
1115.34,16985.0,11856,2012,7,23
1115.37,15641.0,11868,2012,7,24
1115.38,18271.0,14325,2012,7,25
1115.41,16707.0,12673,2012,7,26
1115.5,15985.0,8478,2012,7,27
1115.64,16264.0,7122,2012,7,28
1115.79,16267.0,6985,2012,7,29
1115.9,15756.0,8511,2012,7,30
1115.92,15404.0,12146,2012,7,31
1115.98,18688.0,14815,2012,8,1
1115.98,17071.0,14686,2012,8,2
1115.94,16014.0,16577,2012,8,3
1116.02,16091.0,12198,2012,8,4
1116.1,15680.0,9922,2012,8,5
1116.09,14050.0,14268,2012,8,6
1116.09,14784.0,12351,2012,8,7
1116.15,15230.0,9511,2012,8,8
1116.17,15852.0,10652,2012,8,9
1116.2,14943.0,13305,2012,8,10
1116.28,14601.0,12397,2012,8,11
1116.27,14544.0,10477,2012,8,12
1116.27,13189.0,14664,2012,8,13
1116.19,13134.0,13031,2012,8,14
1116.18,15082.0,11944,2012,8,15
1116.2,13227.0,12510,2012,8,16
1116.16,15533.0,12157,2012,8,17
1116.29,14674.0,8637,2012,8,18
1116.47,14913.0,9020,2012,8,19
1116.37,14752.0,14010,2012,8,20
1116.31,13753.0,15796,2012,8,21
1116.4,15671.0,12917,2012,8,22
1116.45,15749.0,16059,2012,8,23
1116.43,16389.0,16394,2012,8,24
1116.51,17558.0,11551,2012,8,25
1116.61,16738.0,10344,2012,8,26
1116.56,14767.0,16674,2012,8,27
1116.52,14442.0,16348,2012,8,28
1116.55,15554.0,14841,2012,8,29
1116.58,16146.0,11729,2012,8,30
1116.56,13162.0,12661,2012,8,31
1116.58,12420.0,9415,2012,9,1
1116.57,10350.0,9325,2012,9,2
1116.49,9392.0,12672,2012,9,3
1116.41,9331.0,13027,2012,9,4
1116.31,9605.0,13796,2012,9,5
1116.1,9011.0,17055,2012,9,6
1115.93,9293.0,17318,2012,9,7
1115.87,9268.0,12127,2012,9,8
1115.8,8965.0,9696,2012,9,9
1115.71,8671.0,13390,2012,9,10
1115.73,11761.0,9885,2012,9,11
1115.65,11008.0,14316,2012,9,12
1115.58,11838.0,12253,2012,9,13
1115.56,12254.0,10909,2012,9,14
1115.6,10077.0,7184,2012,9,15
1115.61,9524.0,7188,2012,9,16
1115.6,9436.0,8540,2012,9,17
1115.55,9443.0,9378,2012,9,18
1115.51,9509.0,9511,2012,9,19
1115.45,9444.0,10879,2012,9,20
1115.39,9369.0,11083,2012,9,21
1115.35,9401.0,11055,2012,9,22
1115.33,9412.0,7067,2012,9,23
1115.31,9338.0,9726,2012,9,24
1115.25,9367.0,10296,2012,9,25
1115.2,9332.0,9694,2012,9,26
1115.13,9319.0,10623,2012,9,27
1115.11,9224.0,9160,2012,9,28
1115.14,9260.0,6356,2012,9,29
1115.16,9264.0,7364,2012,9,30
1115.1,9328.0,8416,2012,10,1
1115.07,9328.0,9559,2012,10,2
1114.99,9392.0,10349,2012,10,3
1115.01,9261.0,6301,2012,10,4
1115.05,9346.0,6187,2012,10,5
1115.1,9276.0,6215,2012,10,6
1115.1,9231.0,6377,2012,10,7
1115.12,9196.0,5783,2012,10,8
1115.17,9253.0,5351,2012,10,9
1115.23,9253.0,4063,2012,10,10
1115.36,9365.0,4062,2012,10,11
1115.5,9920.0,4270,2012,10,12
1115.63,9061.0,2938,2012,10,13
1115.71,9116.0,3820,2012,10,14
1115.75,9222.0,5585,2012,10,15
1115.84,9068.0,4217,2012,10,16
1115.84,9108.0,7515,2012,10,17
1115.85,8996.0,7546,2012,10,18
1115.9,9007.0,5281,2012,10,19
1115.96,9008.0,4426,2012,10,20
1116.01,8918.0,4718,2012,10,21
1116.0,9052.0,6244,2012,10,22
1115.96,9007.0,8195,2012,10,23
1115.99,8968.0,6748,2012,10,24
1116.06,9037.0,5353,2012,10,25
1116.04,9063.0,6549,2012,10,26
1116.09,9052.0,5219,2012,10,27
1116.2,9028.0,2714,2012,10,28
1116.3,9068.0,3129,2012,10,29
1116.4,9066.0,3746,2012,10,30
1116.5,9031.0,3327,2012,10,31
1116.44,9071.0,10594,2012,11,1
1116.39,9066.0,9038,2012,11,2
1116.43,192.0,7006,2012,11,3
1116.37,8867.0,10760,2012,11,4
1116.22,8915.0,14524,2012,11,5
1116.16,8924.0,12245,2012,11,6
1116.03,8938.0,14168,2012,11,7
1115.87,8751.0,15116,2012,11,8
1115.69,36.0,13638,2012,11,9
1115.61,9106.0,11607,2012,11,10
1115.58,8846.0,10387,2012,11,11
1115.52,8711.0,11407,2012,11,12
1115.39,8776.0,13801,2012,11,13
1115.26,8736.0,13587,2012,11,14
1115.21,8746.0,11106,2012,11,15
1115.13,9437.0,12383,2012,11,16
1115.09,9227.0,8432,2012,11,17
1115.1,9338.0,7891,2012,11,18
1115.06,8922.0,10926,2012,11,19
1114.98,8963.0,13166,2012,11,20
1115.32,42437.0,10403,2012,11,21
1116.01,44637.0,9490,2012,11,22
1116.54,37837.0,13130,2012,11,23
1117.04,32487.0,8716,2012,11,24
1117.31,17337.0,8816,2012,11,25
1117.31,9012.0,10800,2012,11,26
1117.3,8462.0,8459,2012,11,27
1117.25,8391.0,9088,2012,11,28
1117.21,8956.0,10224,2012,11,29
1117.24,8856.0,7043,2012,11,30
1117.33,8798.0,4184,2012,12,1
1117.42,39.0,3741,2012,12,2
1117.47,13990.0,7288,2012,12,3
1117.61,13190.0,6644,2012,12,4
1117.7,12640.0,7318,2012,12,5
1117.83,12838.0,6449,2012,12,6
1117.94,12337.0,6708,2012,12,7
1118.03,12188.0,6890,2012,12,8
1118.17,14637.0,6828,2012,12,9
1118.29,14608.0,6873,2012,12,10
1118.4,13346.0,7383,2012,12,11
1118.46,15270.0,7981,2012,12,12
1118.62,14704.0,8639,2012,12,13
1118.67,14847.0,11378,2012,12,14
1118.82,15111.0,5864,2012,12,15
1119.03,14937.0,6010,2012,12,16
1119.13,14765.0,7687,2012,12,17
1119.18,12892.0,9962,2012,12,18
1119.23,14879.0,10898,2012,12,19
1119.2,14947.0,13239,2012,12,20
1119.23,14935.0,12107,2012,12,21
1119.33,142.0,7693,2012,12,22
1119.53,14791.0,6730,2012,12,23
1119.69,14591.0,6239,2012,12,24
1119.75,13185.0,5121,2012,12,25
1119.86,14680.0,7936,2012,12,26
1119.95,13182.0,10535,2012,12,27
