ELEVATION,INFLOW,OUTFLOW,year,month,d,p01i
448.56,15326.0,11089,2011,6,14,0.0
448.56,14410.0,10814,2011,6,15,0.0
448.71,16010.0,8710,2011,6,16,0.0
448.5,16993.0,13486,2011,6,17,0.0
448.44,16816.0,12600,2011,6,18,0.0
448.51,16417.0,12202,2011,6,19,0.0
448.38,16013.0,12624,2011,6,20,0.0
448.21,16222.0,13600,2011,6,21,0.0
448.3,16196.0,11999,2011,6,22,0.0
448.47,16207.0,10798,2011,6,23,0.0
448.14,16399.0,15001,2011,6,24,0.0
448.0,16387.0,13986,2011,6,25,0.0
447.84,16380.0,13498,2011,6,26,0.0
447.57,16402.0,13757,2011,6,27,0.0
447.47,16997.0,13224,2011,6,28,0.0
447.53,17184.0,12005,2011,6,29,0.0
447.73,17561.0,11299,2011,6,30,0.0
447.48,17984.0,14989,2011,7,1,0.0
447.45,17997.0,14474,2011,7,2,0.0
447.45,16990.0,13480,2011,7,3,0.0
447.38,15992.0,13485,2011,7,4,0.02
447.04,14179.0,13481,2011,7,5,0.0
447.47,15187.0,11500,2011,7,6,
447.68,15411.0,10405,2011,7,7,
447.79,15211.0,12000,2011,7,8,
447.95,14973.0,10986,2011,7,9,
448.05,15003.0,10858,2011,7,10,
448.23,15253.0,10990,2011,7,11,
448.38,14607.0,10493,2011,7,12,
448.37,14176.0,11311,2011,7,13,
448.31,15106.0,12022,2011,7,14,
448.21,15511.0,13525,2011,7,15,
448.13,15767.0,13980,2011,7,16,
448.0,15774.0,13903,2011,7,17,
447.98,15655.0,13362,2011,7,18,
447.94,15481.0,13874,2011,7,19,
447.94,15498.0,12486,2011,7,20,
448.04,16107.0,11800,2011,7,21,
447.97,15913.0,13505,2011,7,22,
447.95,15996.0,13505,2011,7,23,
447.96,15990.0,13006,2011,7,24,
448.06,15542.0,12222,2011,7,25,
448.09,15008.0,12198,2011,7,26,
448.24,14864.0,10866,2011,7,27,
448.45,14477.0,10296,2011,7,28,
448.38,13399.0,12317,2011,7,29,
448.19,13397.0,11310,2011,7,30,
448.22,13368.0,11513,2011,7,31,
448.03,13789.0,11949,2011,8,1,
448.06,13989.0,11330,2011,8,2,
448.08,13969.0,11029,2011,8,3,
448.17,14596.0,9801,2011,8,4,
448.12,14603.0,12593,2011,8,5,
448.08,14195.0,11864,2011,8,6,
447.95,14196.0,12349,2011,8,7,
447.98,13795.0,11497,2011,8,8,
448.0,13802.0,11290,2011,8,9,
448.06,12957.0,10090,2011,8,10,
448.36,13579.0,7806,2011,8,11,
448.26,14450.0,11681,2011,8,12,
448.4,13561.0,11611,2011,8,13,
448.31,12191.0,11409,2011,8,14,
448.16,11983.0,11299,2011,8,15,
447.94,12006.0,11410,2011,8,16,
447.88,12004.0,9994,2011,8,17,
447.86,13816.0,9213,2011,8,18,
447.9,14400.0,11296,2011,8,19,
448.03,13392.0,10994,2011,8,20,
447.99,13369.0,11486,2011,8,21,
447.96,13887.0,11394,2011,8,22,
447.97,13310.0,11616,2011,8,23,
447.99,13377.0,10192,2011,8,24,
448.28,13378.0,8499,2011,8,25,
448.21,13405.0,11091,2011,8,26,
448.34,12780.0,10300,2011,8,27,
448.3,12772.0,10811,2011,8,28,
448.19,12176.0,10808,2011,8,29,
448.16,12205.0,10511,2011,8,30,
448.13,13277.0,9908,2011,8,31,
448.3,12580.0,8189,2011,9,1,
448.24,13194.0,10542,2011,9,2,
448.22,13193.0,10496,2011,9,3,
448.33,12997.0,9494,2011,9,4,
448.53,12393.0,9196,2011,9,5,
448.49,11708.0,9500,2011,9,6,
448.58,10601.0,8020,2011,9,7,
448.63,11189.0,7501,2011,9,8,
448.42,11157.0,9510,2011,9,9,
448.26,11569.0,10004,2011,9,10,
448.14,11181.0,10496,2011,9,11,
447.85,11192.0,10498,2011,9,12,
447.81,9999.0,10003,2011,9,13,
447.84,11395.0,7494,2011,9,14,
448.1,11201.0,6009,2011,9,15,
448.04,12603.0,8492,2011,9,16,
448.22,12201.0,8402,2011,9,17,
448.21,12208.0,9394,2011,9,18,
448.31,10398.0,8506,2011,9,19,
448.19,11406.0,9002,2011,9,20,
448.13,11426.0,8492,2011,9,21,
448.36,12707.0,7016,2011,9,22,
448.33,12723.0,8795,2011,9,23,
448.31,12670.0,9310,2011,9,24,
448.29,12693.0,9493,2011,9,25,
448.22,12770.0,9817,2011,9,26,
448.02,13108.0,11004,2011,9,27,
447.93,13100.0,10005,2011,9,28,
448.23,13107.0,7004,2011,9,29,
448.28,13101.0,9503,2011,9,30,
448.29,10604.0,9310,2011,10,1,
448.21,10601.0,9305,2011,10,2,
448.06,10610.0,9298,2011,10,3,
448.03,9802.0,8096,2011,10,4,
448.0,9808.0,7398,2011,10,5,
448.17,9836.0,6404,2011,10,6,
448.07,9821.0,7795,2011,10,7,
447.97,9879.0,8117,2011,10,8,
447.8,9823.0,8507,2011,10,9,
447.65,9616.0,8590,2011,10,10,
447.49,8420.0,9314,2011,10,11,
447.26,9026.0,8106,2011,10,12,
447.31,9603.0,5999,2011,10,13,
447.18,9512.0,8194,2011,10,14,
447.09,10007.0,7992,2011,10,15,
447.0,10018.0,8400,2011,10,16,
446.96,10026.0,8188,2011,10,17,
446.85,10009.0,8058,2011,10,18,
446.93,10014.0,6994,2011,10,19,
447.13,10401.0,4996,2011,10,20,
447.27,10802.0,7993,2011,10,21,
447.28,10803.0,7798,2011,10,22,
447.37,10790.0,7772,2011,10,23,
447.55,10809.0,6799,2011,10,24,
447.7,10184.0,7209,2011,10,25,
447.98,9480.0,5995,2011,10,26,
448.07,9498.0,5028,2011,10,27,
448.04,9489.0,7503,2011,10,28,
447.94,9520.0,8017,2011,10,29,
447.97,9492.0,7903,2011,10,30,
447.97,10020.0,6802,2011,10,31,
448.16,10028.0,6499,2011,11,1,
448.16,9560.0,5991,2011,11,2,
448.28,9010.0,5207,2011,11,3,
448.27,8156.0,6786,2011,11,4,
448.12,8283.0,6810,2011,11,5,
448.08,8031.0,6504,2011,11,6,
448.07,9395.0,5504,2011,11,7,
448.27,8311.0,4999,2011,11,8,
448.31,8481.0,4786,2011,11,9,
448.46,6685.0,3997,2011,11,10,
448.38,8295.0,5000,2011,11,11,
448.44,8103.0,4802,2011,11,12,
448.46,8096.0,5016,2011,11,13,
448.5,7620.0,5002,2011,11,14,
448.53,7415.0,4502,2011,11,15,
448.58,7212.0,4502,2011,11,16,
448.65,6417.0,3500,2011,11,17,
448.48,6411.0,4504,2011,11,18,
448.45,7839.0,4504,2011,11,19,
448.4,7625.0,4990,2011,11,20,
448.47,6011.0,4503,2011,11,21,
448.21,6674.0,5485,2011,11,22,
448.17,6772.0,4976,2011,11,23,
447.99,6758.0,4975,2011,11,24,
447.84,8968.0,5467,2011,11,25,
447.94,10985.0,5814,2011,11,26,
448.06,7403.0,6005,2011,11,27,
447.78,5997.0,6995,2011,11,28,
447.39,6967.0,7497,2011,11,29,
447.32,7985.0,6493,2011,11,30,
447.18,8689.0,4900,2011,12,1,
447.26,7781.0,5997,2011,12,2,
447.18,8186.0,5995,2011,12,3,
447.08,8224.0,6452,2011,12,4,
447.08,8208.0,6707,2011,12,5,
446.87,8179.0,6886,2011,12,6,
446.67,8212.0,7076,2011,12,7,
446.92,7745.0,4265,2011,12,8,
446.85,7755.0,5982,2011,12,9,
446.83,7816.0,5493,2011,12,10,
446.86,7037.0,4891,2011,12,11,
446.9,7822.0,4396,2011,12,12,
447.22,6907.0,3041,2011,12,13,
447.39,5928.0,2996,2011,12,14,
447.66,4646.0,1805,2011,12,15,
447.63,4621.0,3305,2011,12,16,
447.35,6521.0,4000,2011,12,17,
447.37,5723.0,3993,2011,12,18,
447.44,4614.0,2998,2011,12,19,
447.5,4519.0,2193,2011,12,20,
447.51,4546.0,1983,2011,12,21,
447.59,4527.0,1980,2011,12,22,
447.24,4515.0,4452,2011,12,23,
447.1,4490.0,3994,2011,12,24,
446.94,4430.0,3525,2011,12,25,
446.76,4415.0,3501,2011,12,26,
446.5,4457.0,4196,2011,12,27,
446.14,4442.0,4498,2011,12,28,
445.98,6440.0,3499,2011,12,29,
445.84,6038.0,4993,2011,12,30,
445.69,7624.0,4706,2011,12,31,
445.7,7231.0,5000,2012,1,1,
445.54,6024.0,5012,2012,1,2,
445.38,6153.0,4308,2012,1,3,
445.13,6269.0,4207,2012,1,4,
445.01,10045.0,3818,2012,1,5,
445.19,9834.0,4501,2012,1,6,
445.52,9520.0,4508,2012,1,7,
445.43,9533.0,5498,2012,1,8,
445.65,10045.0,3999,2012,1,9,
445.69,11025.0,5591,2012,1,10,
445.89,9335.0,5304,2012,1,11,
446.07,11723.0,4202,2012,1,12,
446.25,10236.0,5310,2012,1,13,
446.2,10828.0,6489,2012,1,14,
446.33,11612.0,6477,2012,1,15,
446.35,11631.0,7215,2012,1,16,
446.43,11572.0,6993,2012,1,17,
446.52,11489.0,6995,2012,1,18,
446.57,11626.0,6577,2012,1,19,
446.59,10911.0,7793,2012,1,20,
446.56,10847.0,7987,2012,1,21,
446.38,9518.0,7996,2012,1,22,
446.19,11624.0,7799,2012,1,23,
446.29,11414.0,7196,2012,1,24,
446.32,11814.0,7194,2012,1,25,
446.56,11817.0,5801,2012,1,26,
446.7,11811.0,7395,2012,1,27,
446.7,11804.0,7592,2012,1,28,
446.57,11207.0,7998,2012,1,29,
446.61,12009.0,7798,2012,1,30,
446.61,12007.0,7790,2012,1,31,
446.69,12013.0,7401,2012,2,1,
447.03,11613.0,5698,2012,2,2,
447.1,13122.0,7520,2012,2,3,
447.27,12934.0,7676,2012,2,4,
447.44,12528.0,7708,2012,2,5,
447.52,12917.0,7985,2012,2,6,
447.65,13123.0,8096,2012,2,7,
447.89,13104.0,7093,2012,2,8,
448.24,13117.0,6071,2012,2,9,
448.28,13522.0,8867,2012,2,10,
448.4,13506.0,8497,2012,2,11,
448.46,13218.0,8701,2012,2,12,
448.55,12823.0,8603,2012,2,13,
448.48,12417.0,8583,2012,2,14,
448.51,12421.0,9085,2012,2,15,
448.93,12416.0,5998,2012,2,16,
448.81,12120.0,8404,2012,2,17,
448.8,11778.0,7802,2012,2,18,
448.77,11515.0,8197,2012,2,19,
448.73,11108.0,8046,2012,2,20,
448.49,11911.0,9494,2012,2,21,
448.33,12305.0,9512,2012,2,22,
448.5,12318.0,7295,2012,2,23,
448.17,12727.0,10697,2012,2,24,
447.96,13616.0,11302,2012,2,25,
447.73,13717.0,11093,2012,2,26,
447.59,14021.0,11333,2012,2,27,
447.36,12111.0,11490,2012,2,28,
447.12,12211.0,8999,2012,3,1,
447.0,12224.0,10503,2012,3,2,
446.88,14301.0,10496,2012,3,3,
447.02,15053.0,10484,2012,3,4,
447.2,14768.0,11028,2012,3,5,
447.18,14817.0,11010,2012,3,6,
447.09,10818.0,10507,2012,3,7,
446.99,12411.0,9496,2012,3,8,
446.85,12917.0,10995,2012,3,9,
446.76,15226.0,11718,2012,3,10,
446.77,15412.0,11703,2012,3,11,
446.85,15420.0,11802,2012,3,12,
446.69,15605.0,13496,2012,3,13,
446.61,11879.0,12486,2012,3,14,
446.71,15593.0,9782,2012,3,15,
446.81,16588.0,11603,2012,3,16,
446.89,15785.0,11602,2012,3,17,
447.05,16001.0,12000,2012,3,18,
447.23,15937.0,11306,2012,3,19,
447.25,15613.0,12511,2012,3,20,
447.42,15790.0,11786,2012,3,21,
447.74,15808.0,9505,2012,3,22,
447.88,15815.0,11309,2012,3,23,
447.9,15802.0,11895,2012,3,24,
447.78,15802.0,12394,2012,3,25,
447.77,15812.0,12292,2012,3,26,
447.54,17158.0,13495,2012,3,27,
447.47,14409.0,13006,2012,3,28,
447.41,17612.0,11203,2012,3,29,
447.27,18206.0,13781,2012,3,30,
447.23,19021.0,14024,2012,3,31,
447.24,18993.0,14504,2012,4,1,
447.11,18966.0,15512,2012,4,2,
446.9,18408.0,15214,2012,4,3,
446.86,17193.0,15026,2012,4,4,
447.29,17205.0,9596,2012,4,5,
447.14,19490.0,13493,2012,4,6,
447.3,18487.0,12696,2012,4,7,
447.4,18487.0,12801,2012,4,8,
447.67,17287.0,12389,2012,4,9,
447.61,18221.0,12801,2012,4,10,
447.75,19002.0,12100,2012,4,11,
448.18,18615.0,10394,2012,4,12,
448.31,18807.0,12804,2012,4,13,
448.38,18581.0,13399,2012,4,14,
448.39,18512.0,14706,2012,4,15,
448.42,18500.0,12992,2012,4,16,
448.48,18503.0,13799,2012,4,17,
448.27,18268.0,14967,2012,4,18,
448.82,18800.0,9805,2012,4,19,
448.75,19018.0,13425,2012,4,20,
448.91,18999.0,13441,2012,4,21,
448.95,19000.0,13999,2012,4,22,
448.87,19007.0,14883,2012,4,23,
448.77,17603.0,15095,2012,4,24,
448.5,17010.0,15391,2012,4,25,
448.85,17398.0,9296,2012,4,26,
448.79,17978.0,13982,2012,4,27,
448.94,18593.0,12945,2012,4,28,
449.01,18202.0,12793,2012,4,29,
449.13,17091.0,12487,2012,4,30,
449.05,15589.0,12994,2012,5,1,
448.76,15210.0,13601,2012,5,2,
449.08,17000.0,11128,2012,5,3,
448.93,15602.0,11942,2012,5,4,
448.87,16008.0,12600,2012,5,5,
448.77,16000.0,12612,2012,5,6,
448.69,15826.0,12665,2012,5,7,
448.69,16025.0,12495,2012,5,8,
448.62,15101.0,12381,2012,5,9,
448.67,16401.0,10405,2012,5,10,
448.6,16688.0,12414,2012,5,11,
448.47,16394.0,13611,2012,5,12,
448.35,15945.0,13613,2012,5,13,
448.24,17129.0,13415,2012,5,14,
448.25,16935.0,12907,2012,5,15,
448.32,14778.0,11712,2012,5,16,
448.38,14607.0,9368,2012,5,17,
448.31,15942.0,11969,2012,5,18,
448.34,16416.0,12110,2012,5,19,
448.32,16599.0,11784,2012,5,20,
448.33,16796.0,12318,2012,5,21,
448.25,15806.0,12595,2012,5,22,
448.16,14032.0,11682,2012,5,23,
448.14,16618.0,9684,2012,5,24,
448.28,17693.0,10988,2012,5,25,
448.4,16389.0,11193,2012,5,26,
448.42,16400.0,11496,2012,5,27,
448.38,16210.0,11492,2012,5,28,
448.48,15380.0,11485,2012,5,29,
448.48,15180.0,10696,2012,5,30,
448.81,15786.0,9002,2012,5,31,
448.71,15748.0,11093,2012,6,1,
448.68,15282.0,11407,2012,6,2,
448.67,15414.0,11699,2012,6,3,
448.51,15264.0,12081,2012,6,4,
448.48,15397.0,12511,2012,6,5,
448.33,14504.0,12308,2012,6,6,
448.46,13599.0,9500,2012,6,7,
448.33,15494.0,10603,2012,6,8,
448.24,15466.0,11905,2012,6,9,
448.13,16063.0,12193,2012,6,10,
448.05,14686.0,11923,2012,6,11,
448.02,15853.0,12317,2012,6,12,
448.06,15978.0,10912,2012,6,13,
448.36,15996.0,9396,2012,6,14,
448.13,14590.0,12687,2012,6,15,
448.05,15790.0,12894,2012,6,16,
447.97,15880.0,12800,2012,6,17,
448.06,17893.0,13040,2012,6,18,
448.04,15683.0,12487,2012,6,19,
447.96,15684.0,12997,2012,6,20,
448.13,15672.0,9696,2012,6,21,
448.16,17697.0,12095,2012,6,22,
448.22,16299.0,12297,2012,6,23,
448.14,16289.0,13097,2012,6,24,
448.12,18674.0,13604,2012,6,25,
448.06,17891.0,14498,2012,6,26,
447.99,14907.0,14018,2012,6,27,
448.1,15452.0,10390,2012,6,28,
448.12,18650.0,13008,2012,6,29,
448.23,18171.0,13484,2012,6,30,
448.32,17079.0,13501,2012,7,1,
448.34,16696.0,13500,2012,7,2,
448.33,15998.0,13503,2012,7,3,
448.32,14979.0,12485,2012,7,4,
448.53,12572.0,10509,2012,7,5,
448.31,12203.0,12010,2012,7,6,
448.12,14465.0,11993,2012,7,7,
448.07,14493.0,12492,2012,7,8,
448.07,14480.0,12488,2012,7,9,
448.11,14488.0,12496,2012,7,10,
448.23,13588.0,11513,2012,7,11,
448.47,15482.0,10011,2012,7,12,
448.68,13079.0,11290,2012,7,13,
449.09,12988.0,9008,2012,7,14,
449.4,9875.0,8000,2012,7,15,
449.41,7644.0,8009,2012,7,16,
449.12,9394.0,8996,2012,7,17,
449.13,12115.0,9492,2012,7,18,
449.11,11996.0,8506,2012,7,19,
449.07,12396.0,10816,2012,7,20,
448.98,12394.0,11585,2012,7,21,
448.81,11997.0,11789,2012,7,22,
448.64,12387.0,12487,2012,7,23,
448.4,12982.0,11990,2012,7,24,
448.39,12787.0,11393,2012,7,25,
448.57,12784.0,8709,2012,7,26,
448.4,13935.0,11318,2012,7,27,
448.49,13993.0,10589,2012,7,28,
448.44,13584.0,10507,2012,7,29,
448.75,12973.0,10545,2012,7,30,
448.91,10294.0,8796,2012,7,31,
449.15,10193.0,5510,2012,8,1,
449.27,11201.0,6191,2012,8,2,
449.25,10204.0,8480,2012,8,3,
449.26,9398.0,7298,2012,8,4,
449.01,10006.0,9000,2012,8,5,
448.7,11000.0,9568,2012,8,6,
448.36,11194.0,11802,2012,8,7,
447.98,11945.0,11226,2012,8,8,
448.0,14376.0,9312,2012,8,9,
447.99,14964.0,11119,2012,8,10,
448.33,15939.0,11483,2012,8,11,
448.27,13594.0,12018,2012,8,12,
448.23,13184.0,11099,2012,8,13,
448.16,12986.0,11001,2012,8,14,
448.09,12799.0,9799,2012,8,15,
448.21,12963.0,8215,2012,8,16,
448.26,12794.0,9200,2012,8,17,
448.19,12498.0,10557,2012,8,18,
448.05,12503.0,10927,2012,8,19,
448.12,12901.0,8910,2012,8,20,
448.08,12884.0,9695,2012,8,21,
448.35,12578.0,8815,2012,8,22,
448.8,10808.0,5204,2012,8,23,
448.74,10526.0,8306,2012,8,24,
448.65,11488.0,8806,2012,8,25,
448.73,11497.0,7809,2012,8,26,
448.77,11490.0,8395,2012,8,27,
448.64,10983.0,9496,2012,8,28,
448.41,11590.0,9709,2012,8,29,
448.42,11991.0,7995,2012,8,30,
448.38,12995.0,9609,2012,8,31,
448.13,14413.0,11015,2012,9,1,
448.2,14309.0,10055,2012,9,2,
448.24,13598.0,9986,2012,9,3,
448.23,14193.0,8996,2012,9,4,
448.37,13982.0,7990,2012,9,5,
448.72,13381.0,6997,2012,9,6,
448.57,13400.0,10209,2012,9,7,
448.57,13402.0,9528,2012,9,8,
448.47,13426.0,9512,2012,9,9,
448.61,12996.0,8040,2012,9,10,
448.85,12790.0,7796,2012,9,11,
449.12,11802.0,6808,2012,9,12,
449.38,9611.0,6010,2012,9,13,
449.2,9391.0,7996,2012,9,14,
448.99,9393.0,9185,2012,9,15,
448.69,9383.0,9494,2012,9,16,
448.28,10596.0,9813,2012,9,17,
448.04,12105.0,9208,2012,9,18,
448.05,12090.0,8809,2012,9,19,
448.17,12100.0,7203,2012,9,20,
448.05,11088.0,9585,2012,9,21,
447.84,10696.0,10010,2012,9,22,
447.47,10792.0,10789,2012,9,23,
447.06,11779.0,10827,2012,9,24,
446.8,11891.0,11490,2012,9,25,
446.52,12272.0,11218,2012,9,26,
446.74,12320.0,8610,2012,9,27,
446.75,12294.0,9992,2012,9,28,
446.74,12493.0,9806,2012,9,29,
446.98,12490.0,9508,2012,9,30,
447.34,12998.0,8946,2012,10,1,
447.71,12799.0,9299,2012,10,2,
448.2,12208.0,8167,2012,10,3,
448.62,8494.0,7889,2012,10,4,
448.53,6502.0,9198,2012,10,5,
448.27,6914.0,9397,2012,10,6,
448.0,6860.0,9502,2012,10,7,
447.74,7006.0,9698,2012,10,8,
447.32,6943.0,10403,2012,10,9,
447.18,6988.0,9300,2012,10,10,
447.23,8093.0,7109,2012,10,11,
447.26,10507.0,8402,2012,10,12,
447.43,9596.0,8795,2012,10,13,
447.53,10031.0,8883,2012,10,14,
447.78,9409.0,7804,2012,10,15,
447.94,8411.0,7443,2012,10,16,
448.27,7385.0,6004,2012,10,17,
448.45,7499.0,5788,2012,10,18,
448.45,7303.0,7502,2012,10,19,
448.38,7475.0,7499,2012,10,20,
448.28,7225.0,8015,2012,10,21,
448.24,7459.0,7283,2012,10,22,
448.2,8220.0,7519,2012,10,23,
448.47,8197.0,5501,2012,10,24,
448.62,8209.0,5711,2012,10,25,
448.48,8204.0,6996,2012,10,26,
448.41,8205.0,6999,2012,10,27,
448.29,9395.0,7199,2012,10,28,
448.43,14996.0,7612,2012,10,29,
448.79,14997.0,7596,2012,10,30,
449.31,12005.0,6098,2012,10,31,
449.58,7790.0,5499,2012,11,1,
449.38,5904.0,6794,2012,11,2,
449.07,6511.0,6511,2012,11,3,
448.83,6523.0,6198,2012,11,4,
448.41,5904.0,7196,2012,11,5,
448.06,5717.0,6205,2012,11,6,
447.66,5999.0,6476,2012,11,7,
447.5,6046.0,5512,2012,11,8,
447.26,8340.0,6506,2012,11,9,
447.09,9302.0,6507,2012,11,10,
447.03,9508.0,6515,2012,11,11,
446.96,9423.0,6495,2012,11,12,
446.94,9313.0,6387,2012,11,13,
446.99,9405.0,5791,2012,11,14,
447.16,9416.0,4390,2012,11,15,
447.14,9418.0,5703,2012,11,16,
447.26,9420.0,6208,2012,11,17,
447.27,9410.0,6901,2012,11,18,
447.29,9445.0,5495,2012,11,19,
447.23,9404.0,6806,2012,11,20,
447.3,9407.0,6197,2012,11,21,
447.39,9426.0,4605,2012,11,22,
447.6,9413.0,4805,2012,11,23,
447.71,9026.0,5195,2012,11,24,
447.76,9011.0,5601,2012,11,25,
447.86,9008.0,4509,2012,11,26,
447.98,8612.0,4805,2012,11,27,
448.05,8619.0,4804,2012,11,28,
448.15,9021.0,4499,2012,11,29,
448.06,8408.0,6501,2012,11,30,
448.01,8014.0,6597,2012,12,1,
447.78,7817.0,6799,2012,12,2,
447.72,6322.0,6398,2012,12,3,
447.48,6145.0,6511,2012,12,4,
447.31,6157.0,5514,2012,12,5,
447.25,6845.0,4416,2012,12,6,
447.2,7006.0,5006,2012,12,7,
447.01,7399.0,5889,2012,12,8,
446.86,7436.0,5792,2012,12,9,
446.83,6215.0,4797,2012,12,10,
446.61,6397.0,5905,2012,12,11,
446.57,7414.0,4310,2012,12,12,
446.7,6717.0,4008,2012,12,13,
446.89,7126.0,3302,2012,12,14,
446.98,6517.0,4204,2012,12,15,
446.93,6126.0,3796,2012,12,16,
446.9,5812.0,4209,2012,12,17,
447.0,5831.0,3492,2012,12,18,
447.01,5743.0,3493,2012,12,19,
447.12,5349.0,2641,2012,12,20,
447.22,5438.0,2303,2012,12,21,
447.38,5508.0,2009,2012,12,22,
447.19,5525.0,5010,2012,12,23,
446.9,5528.0,6490,2012,12,24,
446.67,5556.0,5401,2012,12,25,
446.42,5529.0,5498,2012,12,26,
446.45,6527.0,3999,2012,12,27,
446.36,6910.0,5398,2012,12,28,
446.65,6720.0,2398,2012,12,29,
446.52,6125.0,5183,2012,12,30,
446.41,8191.0,4996,2012,12,31,
446.51,8822.0,4819,2013,1,1,
446.6,8616.0,4592,2013,1,2,
446.65,7791.0,3516,2013,1,3,
446.55,9024.0,5504,2013,1,4,
446.57,9924.0,5488,2013,1,5,
446.55,8533.0,5501,2013,1,6,
446.56,8526.0,4503,2013,1,7,
446.55,8524.0,5203,2013,1,8,
446.6,8539.0,4500,2013,1,9,
446.79,2041.0,584,2013,1,10,
446.76,8322.0,5792,2013,1,11,
446.69,8313.0,6499,2013,1,12,
446.71,8323.0,6799,2013,1,13,
446.82,6518.0,6599,2013,1,14,
446.7,6024.0,6502,2013,1,15,
446.64,7511.0,6426,2013,1,16,
446.81,7724.0,5283,2013,1,17,
446.79,8134.0,6499,2013,1,18,
446.82,8094.0,7476,2013,1,19,
446.75,8494.0,7715,2013,1,20,
446.71,8316.0,7799,2013,1,21,
446.58,1993.0,1147,2013,1,22,
446.59,8546.0,7281,2013,1,23,
446.6,9566.0,6604,2013,1,24,
446.87,2382.0,931,2013,1,25,
447.33,10623.0,5023,2013,1,26,
447.81,10706.0,4517,2013,1,27,
447.79,7503.0,5801,2013,2,1,
447.77,11707.0,5911,2013,2,2,
447.83,11719.0,7217,2013,2,3,
447.88,8326.0,7486,2013,2,4,
447.71,8425.0,6490,2013,2,5,
447.94,10523.0,5498,2013,2,6,
448.37,10516.0,4204,2013,2,7,
448.48,10532.0,6590,2013,2,8,
448.55,10527.0,7001,2013,2,9,
448.51,10730.0,7799,2013,2,10,
448.45,10826.0,8798,2013,2,11,
448.29,10799.0,9601,2013,2,12,
448.19,10805.0,9706,2013,2,13,
448.3,11605.0,7602,2013,2,14,
448.27,12606.0,9017,2013,2,15,
448.17,11801.0,9196,2013,2,16,
448.37,11223.0,7494,2013,2,17,
448.32,9712.0,8702,2013,2,18,
448.17,11412.0,9106,2013,2,19,
448.22,11406.0,8298,2013,2,20,
448.45,11608.0,7588,2013,2,21,
448.31,10999.0,9889,2013,2,22,
448.32,10997.0,9517,2013,2,23,
448.14,12606.0,9134,2013,2,24,
448.02,12646.0,9697,2013,2,25,
448.02,12006.0,9996,2013,2,26,
448.0,11995.0,8797,2013,2,27,
448.14,14520.0,9532,2013,3,1,
448.2,14683.0,10000,2013,3,2,
448.26,14696.0,10230,2013,3,3,
448.2,14717.0,10796,2013,3,4,
448.15,14714.0,10504,2013,3,5,
448.24,14707.0,8995,2013,3,6,
448.46,14508.0,7799,2013,3,7,
448.46,14312.0,9384,2013,3,8,
448.47,14501.0,9494,2013,3,9,
448.41,14010.0,9996,2013,3,10,
448.47,14203.0,10492,2013,3,11,
448.19,15005.0,12004,2013,3,12,
447.97,14987.0,11502,2013,3,13,
447.96,15588.0,10488,2013,3,14,
447.87,16173.0,11997,2013,3,15,
447.76,15985.0,12980,2013,3,16,
447.62,15993.0,12484,2013,3,17,
447.52,15993.0,12496,2013,3,18,
447.38,15999.0,12658,2013,3,19,
447.48,15980.0,10990,2013,3,20,
447.73,15987.0,9709,2013,3,21,
447.76,16077.0,11483,2013,3,22,
447.66,16174.0,11992,2013,3,23,
447.57,16172.0,11986,2013,3,24,
447.33,16207.0,12788,2013,3,25,
447.36,16616.0,12503,2013,3,26,
447.42,16607.0,11999,2013,3,27,
447.62,16597.0,9500,2013,3,28,
447.63,17004.0,12204,2013,3,29,
447.7,16536.0,12823,2013,4,1,
447.76,16682.0,12497,2013,4,2,
447.76,16673.0,12390,2013,4,3,
447.82,17699.0,11593,2013,4,4,
447.8,17714.0,13490,2013,4,5,
447.68,17690.0,13995,2013,4,6,
447.49,17707.0,13604,2013,4,7,
447.52,18399.0,13995,2013,4,8,
447.73,16004.0,12589,2013,4,9,
447.35,14407.0,13991,2013,4,10,
447.51,13601.0,8098,2013,4,11,
447.11,14312.0,12794,2013,4,12,
446.77,14994.0,12997,2013,4,13,
446.42,17620.0,12995,2013,4,14,
446.57,18584.0,12828,2013,4,15,
446.76,16611.0,13197,2013,4,16,
446.54,12501.0,12507,2013,4,17,
446.55,8671.0,9219,2013,4,18,
446.69,17787.0,11811,2013,4,19,
446.82,18391.0,12906,2013,4,20,
446.76,18388.0,14288,2013,4,21,
446.77,19301.0,15196,2013,4,22,
447.01,21310.0,15605,2013,4,23,
447.29,20507.0,15315,2013,4,24,
447.99,20509.0,10703,2013,4,25,
448.46,20016.0,13505,2013,4,26,
448.75,16003.0,12487,2013,4,27,
448.64,15998.0,12693,2013,4,28,
448.46,16004.0,12912,2013,4,29,
448.52,16175.0,11999,2013,5,1,
448.58,15987.0,10008,2013,5,2,
448.59,16004.0,11990,2013,5,3,
448.65,16019.0,11493,2013,5,4,
448.62,15598.0,11497,2013,5,5,
448.63,15397.0,10991,2013,5,6,
448.64,15186.0,10994,2013,5,7,
448.78,15201.0,10498,2013,5,8,
448.74,14993.0,10556,2013,5,9,
448.63,15200.0,11505,2013,5,10,
448.6,15400.0,10995,2013,5,11,
448.55,15394.0,11310,2013,5,12,
448.62,15387.0,11513,2013,5,13,
448.47,15084.0,12023,2013,5,14,
448.15,15399.0,12500,2013,5,15,
448.15,15377.0,9513,2013,5,16,
448.06,15002.0,12005,2013,5,17,
